"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"10:33:17.9901025 PM","wmiprvse.exe","892","RegQueryValue","HKLM\SOFTWARE\Microsoft\WBEM\CIMOM\Logging","SUCCESS","Type: REG_SZ, Length: 4, Data: 1"
"10:33:17.9901223 PM","wmiprvse.exe","892","RegQueryValue","HKLM\SOFTWARE\Microsoft\WBEM\CIMOM\Log File Max Size","SUCCESS","Type: REG_SZ, Length: 12, Data: 65536"
"10:33:17.9901564 PM","wmiprvse.exe","892","RegCloseKey","HKLM\SOFTWARE\Microsoft\WBEM\CIMOM","SUCCESS",""
"10:33:17.9901846 PM","wmiprvse.exe","892","ReadFile","C:\WINDOWS\system32\wbem\wmiprov.dll","SUCCESS","Offset: 66,560, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"10:33:17.9947366 PM","wmiprvse.exe","892","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\WMI.dll","NAME NOT FOUND","Desired Access: Read"
"10:33:17.9948430 PM","wmiprvse.exe","892","RegOpenKey","HKLM\Software\Microsoft\COM3","SUCCESS","Desired Access: Read"
"10:33:17.9948757 PM","wmiprvse.exe","892","RegQueryValue","HKLM\SOFTWARE\Microsoft\COM3\REGDBVersion","SUCCESS","Type: REG_BINARY, Length: 8, Data: 07 00 00 00 00 00 00 00"
"10:33:17.9949157 PM","wmiprvse.exe","892","RegCloseKey","HKLM\SOFTWARE\Microsoft\COM3","SUCCESS",""
"10:33:17.9949517 PM","wmiprvse.exe","892","RegOpenKey","HKLM\Software\Microsoft\COM3","SUCCESS","Desired Access: Read"
"10:33:17.9949749 PM","wmiprvse.exe","892","RegQueryValue","HKLM\SOFTWARE\Microsoft\COM3\REGDBVersion","SUCCESS","Type: REG_BINARY, Length: 8, Data: 07 00 00 00 00 00 00 00"
"10:33:17.9950070 PM","wmiprvse.exe","892","RegCloseKey","HKLM\SOFTWARE\Microsoft\COM3","SUCCESS",""
"10:33:17.9950283 PM","wmiprvse.exe","892","RegOpenKey","HKCR\CLSID\{1108BE51-F58A-4CDA-BB99-7A0227D11D5E}","SUCCESS","Desired Access: Read"
"10:33:17.9950542 PM","wmiprvse.exe","892","RegOpenKey","HKCR\CLSID\{1108BE51-F58A-4CDA-BB99-7A0227D11D5E}\TreatAs","NAME NOT FOUND","Desired Access: Query Value"
"10:33:17.9950738 PM","wmiprvse.exe","892","RegOpenKey","HKCR","SUCCESS","Desired Access: Read"
"10:33:17.9951096 PM","wmiprvse.exe","892","RegCloseKey","HKCR\CLSID\{1108BE51-F58A-4CDA-BB99-7A0227D11D5E}","SUCCESS",""
"10:33:17.9951213 PM","wmiprvse.exe","892","RegOpenKey","HKCR\CLSID\{1108BE51-F58A-4CDA-BB99-7A0227D11D5E}","SUCCESS","Desired Access: Read"
"10:33:17.9951439 PM","wmiprvse.exe","892","RegOpenKey","HKCR\CLSID\{1108BE51-F58A-4CDA-BB99-7A0227D11D5E}\InprocServer32","SUCCESS","Desired Access: Maximum Allowed"
"10:33:17.9951688 PM","wmiprvse.exe","892","RegQueryValue","HKCR\CLSID\{1108BE51-F58A-4CDA-BB99-7A0227D11D5E}\InprocServer32\InprocServer32","NAME NOT FOUND","Length: 144"
"10:33:17.9952012 PM","wmiprvse.exe","892","RegCloseKey","HKCR\CLSID\{1108BE51-F58A-4CDA-BB99-7A0227D11D5E}\InprocServer32","SUCCESS",""
"10:33:17.9952129 PM","wmiprvse.exe","892","RegOpenKey","HKCR\CLSID\{1108BE51-F58A-4CDA-BB99-7A0227D11D5E}\InprocServerX86","NAME NOT FOUND","Desired Access: Maximum Allowed"
"10:33:17.9952314 PM","wmiprvse.exe","892","RegOpenKey","HKCR\CLSID\{1108BE51-F58A-4CDA-BB99-7A0227D11D5E}\LocalServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"10:33:17.9952495 PM","wmiprvse.exe","892","RegOpenKey","HKCR\CLSID\{1108BE51-F58A-4CDA-BB99-7A0227D11D5E}\InprocServer32","SUCCESS","Desired Access: Maximum Allowed"
"10:33:17.9952749 PM","wmiprvse.exe","892","RegQueryValue","HKCR\CLSID\{1108BE51-F58A-4CDA-BB99-7A0227D11D5E}\InprocServer32\(Default)","SUCCESS","Type: REG_SZ, Length: 76, Data: C:\WINDOWS\system32\wbem\fastprox.dll"
"10:33:17.9953073 PM","wmiprvse.exe","892","RegCloseKey","HKCR\CLSID\{1108BE51-F58A-4CDA-BB99-7A0227D11D5E}\InprocServer32","SUCCESS",""
"10:33:17.9953208 PM","wmiprvse.exe","892","RegOpenKey","HKCR\CLSID\{1108BE51-F58A-4CDA-BB99-7A0227D11D5E}\InprocHandler32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"10:33:17.9953624 PM","wmiprvse.exe","892","RegOpenKey","HKCR\CLSID\{1108BE51-F58A-4CDA-BB99-7A0227D11D5E}\InprocHandlerX86","NAME NOT FOUND","Desired Access: Maximum Allowed"
"10:33:17.9953814 PM","wmiprvse.exe","892","RegOpenKey","HKCR\CLSID\{1108BE51-F58A-4CDA-BB99-7A0227D11D5E}\LocalServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"10:33:17.9953993 PM","wmiprvse.exe","892","RegOpenKey","HKCR\CLSID\{1108BE51-F58A-4CDA-BB99-7A0227D11D5E}\LocalServer","NAME NOT FOUND","Desired Access: Maximum Allowed"
"10:33:17.9954166 PM","wmiprvse.exe","892","RegOpenKey","HKCR\CLSID\{1108BE51-F58A-4CDA-BB99-7A0227D11D5E}","SUCCESS","Desired Access: Read"
"10:33:17.9954398 PM","wmiprvse.exe","892","RegQueryValue","HKCR\CLSID\{1108BE51-F58A-4CDA-BB99-7A0227D11D5E}\AppID","NAME NOT FOUND","Length: 144"
"10:33:18.0081975 PM","wmiprvse.exe","892","RegCloseKey","HKCR\CLSID\{1108BE51-F58A-4CDA-BB99-7A0227D11D5E}","SUCCESS",""
"10:33:18.0082347 PM","wmiprvse.exe","892","RegCloseKey","HKCR\CLSID\{1108BE51-F58A-4CDA-BB99-7A0227D11D5E}","SUCCESS",""
"10:33:18.0096639 PM","wmiprvse.exe","892","RegOpenKey","HKCR\CLSID\{1108BE51-F58A-4CDA-BB99-7A0227D11D5E}","SUCCESS","Desired Access: Read"
"10:33:18.0097072 PM","wmiprvse.exe","892","RegCloseKey","HKCR\CLSID\{1108BE51-F58A-4CDA-BB99-7A0227D11D5E}","SUCCESS",""
"10:33:18.0097248 PM","wmiprvse.exe","892","RegOpenKey","HKCR\CLSID\{1108BE51-F58A-4CDA-BB99-7A0227D11D5E}","SUCCESS","Desired Access: Read"
"10:33:18.0097486 PM","wmiprvse.exe","892","RegOpenKey","HKCR\CLSID\{1108BE51-F58A-4CDA-BB99-7A0227D11D5E}\InprocServer32","SUCCESS","Desired Access: Maximum Allowed"
"10:33:18.0097829 PM","wmiprvse.exe","892","RegQueryValue","HKCR\CLSID\{1108BE51-F58A-4CDA-BB99-7A0227D11D5E}\InprocServer32\ThreadingModel","SUCCESS","Type: REG_SZ, Length: 10, Data: Both"
"10:33:18.0098184 PM","wmiprvse.exe","892","RegCloseKey","HKCR\CLSID\{1108BE51-F58A-4CDA-BB99-7A0227D11D5E}\InprocServer32","SUCCESS",""
"10:33:18.0098486 PM","wmiprvse.exe","892","RegCloseKey","HKCR\CLSID\{1108BE51-F58A-4CDA-BB99-7A0227D11D5E}","SUCCESS",""
"10:33:18.0098765 PM","wmiprvse.exe","892","RegOpenKey","HKCR\CLSID\{1108BE51-F58A-4CDA-BB99-7A0227D11D5E}","SUCCESS","Desired Access: Read"
"10:33:18.0099011 PM","wmiprvse.exe","892","RegOpenKey","HKCR\CLSID\{1108BE51-F58A-4CDA-BB99-7A0227D11D5E}\TreatAs","NAME NOT FOUND","Desired Access: Query Value"
"10:33:18.0099352 PM","wmiprvse.exe","892","RegCloseKey","HKCR\CLSID\{1108BE51-F58A-4CDA-BB99-7A0227D11D5E}","SUCCESS",""
"10:33:18.0101782 PM","lsass.exe","696","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"10:33:18.0102034 PM","lsass.exe","696","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"10:33:18.0102274 PM","lsass.exe","696","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"10:33:18.0102612 PM","lsass.exe","696","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"10:33:18.0102729 PM","lsass.exe","696","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"10:33:18.0102942 PM","lsass.exe","696","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"10:33:18.0103257 PM","lsass.exe","696","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"10:33:18.0108470 PM","lsass.exe","696","RegOpenKey","HKLM\SAM\SAM\DOMAINS\Account\Groups\000003EB","NAME NOT FOUND","Desired Access: Read/Write"
"10:33:18.0108727 PM","lsass.exe","696","RegOpenKey","HKLM\SAM\SAM\DOMAINS\Account\Aliases\000003EB","NAME NOT FOUND","Desired Access: Read/Write"
"10:33:18.0108934 PM","lsass.exe","696","RegOpenKey","HKLM\SAM\SAM\DOMAINS\Account\Users\000003EB","SUCCESS","Desired Access: Read/Write"
"10:33:18.0109216 PM","lsass.exe","696","RegQueryValue","HKLM\SAM\SAM\Domains\Account\Users\000003EB\V","SUCCESS","Type: REG_BINARY, Length: 448, Data: 00 00 00 00 BC 00 00 00 02 00 01 00 BC 00 00 00"
"10:33:18.0109585 PM","lsass.exe","696","RegCloseKey","HKLM\SAM\SAM\Domains\Account\Users\000003EB","SUCCESS",""
"10:33:18.0110982 PM","lsass.exe","696","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"10:33:18.0112613 PM","wmiprvse.exe","892","RegOpenKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters","SUCCESS","Desired Access: Read"
"10:33:18.0112968 PM","wmiprvse.exe","892","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Hostname","SUCCESS","Type: REG_SZ, Length: 32, Data: reverse-74f616a"
"10:33:18.0113323 PM","wmiprvse.exe","892","RegCloseKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters","SUCCESS",""
"10:33:18.0113449 PM","wmiprvse.exe","892","RegOpenKey","HKLM\Software\Policies\Microsoft\System\DNSclient","NAME NOT FOUND","Desired Access: Read"
"10:33:18.0113636 PM","wmiprvse.exe","892","RegOpenKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters","SUCCESS","Desired Access: Read"
"10:33:18.0113932 PM","wmiprvse.exe","892","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Domain","SUCCESS","Type: REG_SZ, Length: 2, Data: "
"10:33:18.0119623 PM","wmiprvse.exe","892","RegCloseKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters","SUCCESS",""
"10:33:18.0119793 PM","wmiprvse.exe","892","RegOpenKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters","SUCCESS","Desired Access: Read"
"10:33:18.0120075 PM","wmiprvse.exe","892","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Hostname","SUCCESS","Type: REG_SZ, Length: 32, Data: reverse-74f616a"
"10:33:18.0120408 PM","wmiprvse.exe","892","RegCloseKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters","SUCCESS",""
"10:33:18.0120801 PM","wmiprvse.exe","892","RegOpenKey","HKLM\Software\Policies\Microsoft\System\DNSclient","NAME NOT FOUND","Desired Access: Read"
"10:33:18.0120983 PM","wmiprvse.exe","892","RegOpenKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters","SUCCESS","Desired Access: Read"
"10:33:18.0121243 PM","wmiprvse.exe","892","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Domain","SUCCESS","Type: REG_SZ, Length: 2, Data: "
"10:33:18.0121567 PM","wmiprvse.exe","892","RegCloseKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters","SUCCESS",""
"10:33:18.0121938 PM","wmiprvse.exe","892","RegOpenKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}","SUCCESS","Desired Access: Read"
"10:33:18.0122704 PM","wmiprvse.exe","892","RegCloseKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}","SUCCESS",""
"10:33:18.0124634 PM","svchost.exe","936","RegOpenKey","HKLM\Software\Microsoft\COM3","SUCCESS","Desired Access: Read"
"10:33:18.0124897 PM","svchost.exe","936","RegQueryValue","HKLM\SOFTWARE\Microsoft\COM3\REGDBVersion","SUCCESS","Type: REG_BINARY, Length: 8, Data: 07 00 00 00 00 00 00 00"
"10:33:18.0125257 PM","svchost.exe","936","RegCloseKey","HKLM\SOFTWARE\Microsoft\COM3","SUCCESS",""
"10:33:18.0125629 PM","svchost.exe","936","RegOpenKey","HKLM\Software\Microsoft\COM3","SUCCESS","Desired Access: Read"
"10:33:18.0127286 PM","svchost.exe","936","RegQueryValue","HKLM\SOFTWARE\Microsoft\COM3\REGDBVersion","SUCCESS","Type: REG_BINARY, Length: 8, Data: 07 00 00 00 00 00 00 00"
"10:33:18.0127607 PM","svchost.exe","936","RegCloseKey","HKLM\SOFTWARE\Microsoft\COM3","SUCCESS",""
"10:33:18.0127808 PM","svchost.exe","936","RegOpenKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}","SUCCESS","Desired Access: Read"
"10:33:18.0128043 PM","svchost.exe","936","RegOpenKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\TreatAs","NAME NOT FOUND","Desired Access: Query Value"
"10:33:18.0128233 PM","svchost.exe","936","RegOpenKey","HKCR","SUCCESS","Desired Access: Read"
"10:33:18.0128585 PM","svchost.exe","936","RegCloseKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}","SUCCESS",""
"10:33:18.0128702 PM","svchost.exe","936","RegOpenKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}","SUCCESS","Desired Access: Read"
"10:33:18.0128925 PM","svchost.exe","936","RegOpenKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\InprocServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"10:33:18.0129107 PM","svchost.exe","936","RegOpenKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\InprocServerX86","NAME NOT FOUND","Desired Access: Maximum Allowed"
"10:33:18.0129283 PM","svchost.exe","936","RegOpenKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\LocalServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"10:33:18.0129459 PM","svchost.exe","936","RegOpenKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\InprocServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"10:33:18.0129635 PM","svchost.exe","936","RegOpenKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\InprocServerX86","NAME NOT FOUND","Desired Access: Maximum Allowed"
"10:33:18.0129808 PM","svchost.exe","936","RegOpenKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\LocalServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"10:33:18.0129981 PM","svchost.exe","936","RegOpenKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\LocalServer","NAME NOT FOUND","Desired Access: Maximum Allowed"
"10:33:18.0130155 PM","svchost.exe","936","RegOpenKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}","SUCCESS","Desired Access: Read"
"10:33:18.0130373 PM","svchost.exe","936","RegQueryValue","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\AppID","SUCCESS","Type: REG_SZ, Length: 78, Data: {8BC3F05E-D86B-11D0-A075-00C04FB68820}"
"10:33:18.0130705 PM","svchost.exe","936","RegCloseKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}","SUCCESS",""
"10:33:18.0130822 PM","svchost.exe","936","RegOpenKey","HKCR\AppID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}","SUCCESS","Desired Access: Read"
"10:33:18.0131057 PM","svchost.exe","936","RegQueryValue","HKCR\AppID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\DllSurrogate","NAME NOT FOUND","Length: 144"
"10:33:18.0131227 PM","svchost.exe","936","RegQueryValue","HKCR\AppID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\LocalService","SUCCESS","Type: REG_SZ, Length: 16, Data: winmgmt"
"10:33:18.0131546 PM","svchost.exe","936","RegCloseKey","HKCR\AppID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}","SUCCESS",""
"10:33:18.0131806 PM","svchost.exe","936","RegCloseKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}","SUCCESS",""
"10:33:18.0131931 PM","svchost.exe","936","RegOpenKey","HKCR\AppID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}","SUCCESS","Desired Access: Read"
"10:33:18.0132560 PM","svchost.exe","936","RegQueryValue","HKCR\AppID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\(Default)","SUCCESS","Type: REG_SZ, Length: 78, Data: Windows Management and Instrumentation"
"10:33:18.0132761 PM","svchost.exe","936","RegQueryValue","HKCR\AppID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\LocalService","SUCCESS","Type: REG_SZ, Length: 16, Data: winmgmt"
"10:33:18.0132945 PM","svchost.exe","936","RegQueryValue","HKCR\AppID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\ServiceParameters","NAME NOT FOUND","Length: 144"
"10:33:18.0133127 PM","svchost.exe","936","RegQueryValue","HKCR\AppID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\RunAs","NAME NOT FOUND","Length: 144"
"10:33:18.0133289 PM","svchost.exe","936","RegQueryValue","HKCR\AppID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\ActivateAtStorage","NAME NOT FOUND","Length: 144"
"10:33:18.0133457 PM","svchost.exe","936","RegQueryValue","HKCR\AppID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\LaunchPermission","BUFFER OVERFLOW","Length: 144"
"10:33:18.0133627 PM","svchost.exe","936","RegQueryValue","HKCR\AppID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\LaunchPermission","BUFFER OVERFLOW","Length: 144"
"10:33:18.0133798 PM","svchost.exe","936","RegQueryValue","HKCR\AppID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\LaunchPermission","SUCCESS","Type: REG_BINARY, Length: 180, Data: 01 00 04 80 94 00 00 00 A4 00 00 00 00 00 00 00"
"10:33:18.0133976 PM","svchost.exe","936","RegOpenKey","HKLM\Software\Microsoft\OLE","SUCCESS","Desired Access: Maximum Allowed"
"10:33:18.0134219 PM","svchost.exe","936","RegQueryValue","HKLM\SOFTWARE\Microsoft\Ole\LegacyAuthenticationLevel","NAME NOT FOUND","Length: 144"
"10:33:18.0134390 PM","svchost.exe","936","RegQueryValue","HKLM\SOFTWARE\Microsoft\Ole\LegacyImpersonationLevel","NAME NOT FOUND","Length: 144"
"10:33:18.0134700 PM","svchost.exe","936","RegCloseKey","HKLM\SOFTWARE\Microsoft\Ole","SUCCESS",""
"10:33:18.0134823 PM","svchost.exe","936","RegQueryValue","HKCR\AppID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\AuthenticationLevel","NAME NOT FOUND","Length: 144"
"10:33:18.0134990 PM","svchost.exe","936","RegQueryValue","HKCR\AppID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\RemoteServerName","NAME NOT FOUND","Length: 144"
"10:33:18.0135158 PM","svchost.exe","936","RegQueryValue","HKCR\AppID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\SRPTrustLevel","NAME NOT FOUND","Length: 144"
"10:33:18.0135471 PM","svchost.exe","936","RegCloseKey","HKCR\AppID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}","SUCCESS",""
"10:33:18.0135594 PM","svchost.exe","936","RegOpenKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}","SUCCESS","Desired Access: Read"
"10:33:18.0135817 PM","svchost.exe","936","RegOpenKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\InprocHandler32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"10:33:18.0136007 PM","svchost.exe","936","RegOpenKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\InprocHandlerX86","NAME NOT FOUND","Desired Access: Maximum Allowed"
"10:33:18.0136329 PM","svchost.exe","936","RegCloseKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}","SUCCESS",""
"10:33:18.0136912 PM","svchost.exe","936","RegOpenKey","HKLM\Software\Microsoft\COM3","SUCCESS","Desired Access: Read"
"10:33:18.0137136 PM","svchost.exe","936","RegQueryValue","HKLM\SOFTWARE\Microsoft\COM3\REGDBVersion","SUCCESS","Type: REG_BINARY, Length: 8, Data: 07 00 00 00 00 00 00 00"
"10:33:18.0138192 PM","svchost.exe","936","RegCloseKey","HKLM\SOFTWARE\Microsoft\COM3","SUCCESS",""
"10:33:18.0138429 PM","svchost.exe","936","RegOpenKey","HKLM\Software\Microsoft\COM3","SUCCESS","Desired Access: Read"
"10:33:18.0138656 PM","svchost.exe","936","RegQueryValue","HKLM\SOFTWARE\Microsoft\COM3\REGDBVersion","SUCCESS","Type: REG_BINARY, Length: 8, Data: 07 00 00 00 00 00 00 00"
"10:33:18.0138980 PM","svchost.exe","936","RegCloseKey","HKLM\SOFTWARE\Microsoft\COM3","SUCCESS",""
"10:33:18.0139178 PM","svchost.exe","936","RegOpenKey","HKU\S-1-5-18_Classes","NAME NOT FOUND","Desired Access: Read"
"10:33:18.0139390 PM","svchost.exe","936","RegOpenKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}","SUCCESS","Desired Access: Read"
"10:33:18.0139617 PM","svchost.exe","936","RegOpenKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\TreatAs","NAME NOT FOUND","Desired Access: Query Value"
"10:33:18.0139793 PM","svchost.exe","936","RegOpenKey","HKCR","SUCCESS","Desired Access: Read"
"10:33:18.0140145 PM","svchost.exe","936","RegCloseKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}","SUCCESS",""
"10:33:18.0140256 PM","svchost.exe","936","RegOpenKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}","SUCCESS","Desired Access: Read"
"10:33:18.0140477 PM","svchost.exe","936","RegOpenKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\InprocServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"10:33:18.0140653 PM","svchost.exe","936","RegOpenKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\InprocServerX86","NAME NOT FOUND","Desired Access: Maximum Allowed"
"10:33:18.0140826 PM","svchost.exe","936","RegOpenKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\LocalServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"10:33:18.0141002 PM","svchost.exe","936","RegOpenKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\InprocServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"10:33:18.0141176 PM","svchost.exe","936","RegOpenKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\InprocServerX86","NAME NOT FOUND","Desired Access: Maximum Allowed"
"10:33:18.0141349 PM","svchost.exe","936","RegOpenKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\LocalServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"10:33:18.0141522 PM","svchost.exe","936","RegOpenKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\LocalServer","NAME NOT FOUND","Desired Access: Maximum Allowed"
"10:33:18.0141690 PM","svchost.exe","936","RegOpenKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}","SUCCESS","Desired Access: Read"
"10:33:18.0141919 PM","svchost.exe","936","RegQueryValue","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\AppID","SUCCESS","Type: REG_SZ, Length: 78, Data: {8BC3F05E-D86B-11D0-A075-00C04FB68820}"
"10:33:18.0142243 PM","svchost.exe","936","RegCloseKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}","SUCCESS",""
"10:33:18.0142357 PM","svchost.exe","936","RegOpenKey","HKCR\AppID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}","SUCCESS","Desired Access: Read"
"10:33:18.0142706 PM","svchost.exe","936","RegQueryValue","HKCR\AppID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\DllSurrogate","NAME NOT FOUND","Length: 144"
"10:33:18.0142871 PM","svchost.exe","936","RegQueryValue","HKCR\AppID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\LocalService","SUCCESS","Type: REG_SZ, Length: 16, Data: winmgmt"
"10:33:18.0143190 PM","svchost.exe","936","RegCloseKey","HKCR\AppID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}","SUCCESS",""
"10:33:18.0143447 PM","svchost.exe","936","RegCloseKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}","SUCCESS",""
"10:33:18.0143573 PM","svchost.exe","936","RegOpenKey","HKCR\AppID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}","SUCCESS","Desired Access: Read"
"10:33:18.0143816 PM","svchost.exe","936","RegQueryValue","HKCR\AppID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\(Default)","SUCCESS","Type: REG_SZ, Length: 78, Data: Windows Management and Instrumentation"
"10:33:18.0143997 PM","svchost.exe","936","RegQueryValue","HKCR\AppID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\LocalService","SUCCESS","Type: REG_SZ, Length: 16, Data: winmgmt"
"10:33:18.0144176 PM","svchost.exe","936","RegQueryValue","HKCR\AppID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\ServiceParameters","NAME NOT FOUND","Length: 144"
"10:33:18.0144344 PM","svchost.exe","936","RegQueryValue","HKCR\AppID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\RunAs","NAME NOT FOUND","Length: 144"
"10:33:18.0144506 PM","svchost.exe","936","RegQueryValue","HKCR\AppID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\ActivateAtStorage","NAME NOT FOUND","Length: 144"
"10:33:18.0144670 PM","svchost.exe","936","RegQueryValue","HKCR\AppID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\LaunchPermission","BUFFER OVERFLOW","Length: 144"
"10:33:18.0144838 PM","svchost.exe","936","RegQueryValue","HKCR\AppID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\LaunchPermission","BUFFER OVERFLOW","Length: 144"
