"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"10:57:40.7667113 PM","wmiprvse.exe","2444","RegCloseKey","HKLM\SOFTWARE\Microsoft\AudioCompressionManager\DriverCache\msacm.msg711","SUCCESS",""
"10:57:40.7667373 PM","wmiprvse.exe","2444","RegCloseKey","HKLM\SOFTWARE\Microsoft\AudioCompressionManager\DriverCache","SUCCESS",""
"10:57:40.7667504 PM","wmiprvse.exe","2444","RegQueryKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Drivers32","BUFFER OVERFLOW","Query: Basic, Length: 24"
"10:57:40.7667686 PM","wmiprvse.exe","2444","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Drivers32\msacm.msgsm610","BUFFER OVERFLOW","Length: 16"
"10:57:40.7667859 PM","wmiprvse.exe","2444","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Drivers32\msacm.msgsm610","SUCCESS","Type: REG_SZ, Length: 24, Data: msgsm32.acm"
"10:57:40.7668175 PM","wmiprvse.exe","2444","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Drivers32","SUCCESS",""
"10:57:40.7668297 PM","wmiprvse.exe","2444","RegOpenKey","HKLM\Software\Microsoft\AudioCompressionManager\DriverCache","SUCCESS","Desired Access: Maximum Allowed"
"10:57:40.7668529 PM","wmiprvse.exe","2444","RegOpenKey","HKLM\SOFTWARE\Microsoft\AudioCompressionManager\DriverCache\msacm.msgsm610","SUCCESS","Desired Access: Maximum Allowed"
"10:57:40.7668750 PM","wmiprvse.exe","2444","RegQueryValue","HKLM\SOFTWARE\Microsoft\AudioCompressionManager\DriverCache\msacm.msgsm610\fdwSupport","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"10:57:40.7668923 PM","wmiprvse.exe","2444","RegQueryValue","HKLM\SOFTWARE\Microsoft\AudioCompressionManager\DriverCache\msacm.msgsm610\cFormatTags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 2"
"10:57:40.7669099 PM","wmiprvse.exe","2444","RegQueryValue","HKLM\SOFTWARE\Microsoft\AudioCompressionManager\DriverCache\msacm.msgsm610\aFormatTagCache","SUCCESS","Type: REG_BINARY, Length: 16, Data: 01 00 00 00 10 00 00 00 31 00 00 00 14 00 00 00"
"10:57:40.7669272 PM","wmiprvse.exe","2444","RegQueryValue","HKLM\SOFTWARE\Microsoft\AudioCompressionManager\DriverCache\msacm.msgsm610\cFilterTags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"10:57:40.7669789 PM","wmiprvse.exe","2444","RegCloseKey","HKLM\SOFTWARE\Microsoft\AudioCompressionManager\DriverCache\msacm.msgsm610","SUCCESS",""
"10:57:40.7670049 PM","wmiprvse.exe","2444","RegCloseKey","HKLM\SOFTWARE\Microsoft\AudioCompressionManager\DriverCache","SUCCESS",""
"10:57:40.7670180 PM","wmiprvse.exe","2444","RegQueryKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Drivers32","BUFFER OVERFLOW","Query: Basic, Length: 24"
"10:57:40.7670359 PM","wmiprvse.exe","2444","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Drivers32\msacm.trspch","BUFFER OVERFLOW","Length: 16"
"10:57:40.7670532 PM","wmiprvse.exe","2444","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Drivers32\msacm.trspch","SUCCESS","Type: REG_SZ, Length: 26, Data: tssoft32.acm"
"10:57:40.7670851 PM","wmiprvse.exe","2444","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Drivers32","SUCCESS",""
"10:57:40.7670974 PM","wmiprvse.exe","2444","RegOpenKey","HKLM\Software\Microsoft\AudioCompressionManager\DriverCache","SUCCESS","Desired Access: Maximum Allowed"
"10:57:40.7671203 PM","wmiprvse.exe","2444","RegOpenKey","HKLM\SOFTWARE\Microsoft\AudioCompressionManager\DriverCache\msacm.trspch","SUCCESS","Desired Access: Maximum Allowed"
"10:57:40.7671426 PM","wmiprvse.exe","2444","RegQueryValue","HKLM\SOFTWARE\Microsoft\AudioCompressionManager\DriverCache\msacm.trspch\fdwSupport","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"10:57:40.7671600 PM","wmiprvse.exe","2444","RegQueryValue","HKLM\SOFTWARE\Microsoft\AudioCompressionManager\DriverCache\msacm.trspch\cFormatTags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 2"
"10:57:40.7671778 PM","wmiprvse.exe","2444","RegQueryValue","HKLM\SOFTWARE\Microsoft\AudioCompressionManager\DriverCache\msacm.trspch\aFormatTagCache","SUCCESS","Type: REG_BINARY, Length: 16, Data: 01 00 00 00 10 00 00 00 22 00 00 00 32 00 00 00"
"10:57:40.7672197 PM","wmiprvse.exe","2444","RegQueryValue","HKLM\SOFTWARE\Microsoft\AudioCompressionManager\DriverCache\msacm.trspch\cFilterTags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"10:57:40.7672703 PM","wmiprvse.exe","2444","RegCloseKey","HKLM\SOFTWARE\Microsoft\AudioCompressionManager\DriverCache\msacm.trspch","SUCCESS",""
"10:57:40.7672963 PM","wmiprvse.exe","2444","RegCloseKey","HKLM\SOFTWARE\Microsoft\AudioCompressionManager\DriverCache","SUCCESS",""
"10:57:40.7673105 PM","wmiprvse.exe","2444","RegQueryKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Drivers32","BUFFER OVERFLOW","Query: Basic, Length: 24"
"10:57:40.7673284 PM","wmiprvse.exe","2444","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Drivers32\msacm.msg723","BUFFER OVERFLOW","Length: 16"
"10:57:40.7673482 PM","wmiprvse.exe","2444","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Drivers32\msacm.msg723","SUCCESS","Type: REG_SZ, Length: 22, Data: msg723.acm"
"10:57:40.7673812 PM","wmiprvse.exe","2444","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Drivers32","SUCCESS",""
"10:57:40.7673938 PM","wmiprvse.exe","2444","RegOpenKey","HKLM\Software\Microsoft\AudioCompressionManager\DriverCache","SUCCESS","Desired Access: Maximum Allowed"
"10:57:40.7674189 PM","wmiprvse.exe","2444","RegOpenKey","HKLM\SOFTWARE\Microsoft\AudioCompressionManager\DriverCache\msacm.msg723","SUCCESS","Desired Access: Maximum Allowed"
"10:57:40.7674416 PM","wmiprvse.exe","2444","RegQueryValue","HKLM\SOFTWARE\Microsoft\AudioCompressionManager\DriverCache\msacm.msg723\fdwSupport","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"10:57:40.7674589 PM","wmiprvse.exe","2444","RegQueryValue","HKLM\SOFTWARE\Microsoft\AudioCompressionManager\DriverCache\msacm.msg723\cFormatTags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 2"
"10:57:40.7674765 PM","wmiprvse.exe","2444","RegQueryValue","HKLM\SOFTWARE\Microsoft\AudioCompressionManager\DriverCache\msacm.msg723\aFormatTagCache","SUCCESS","Type: REG_BINARY, Length: 16, Data: 01 00 00 00 10 00 00 00 42 00 00 00 1C 00 00 00"
"10:57:40.7675008 PM","wmiprvse.exe","2444","RegQueryValue","HKLM\SOFTWARE\Microsoft\AudioCompressionManager\DriverCache\msacm.msg723\cFilterTags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"10:57:40.7675865 PM","wmiprvse.exe","2444","RegCloseKey","HKLM\SOFTWARE\Microsoft\AudioCompressionManager\DriverCache\msacm.msg723","SUCCESS",""
"10:57:40.7676131 PM","wmiprvse.exe","2444","RegCloseKey","HKLM\SOFTWARE\Microsoft\AudioCompressionManager\DriverCache","SUCCESS",""
"10:57:40.7676265 PM","wmiprvse.exe","2444","RegQueryKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Drivers32","BUFFER OVERFLOW","Query: Basic, Length: 24"
"10:57:40.7676444 PM","wmiprvse.exe","2444","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Drivers32\msacm.msaudio1","BUFFER OVERFLOW","Length: 16"
"10:57:40.7676636 PM","wmiprvse.exe","2444","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Drivers32\msacm.msaudio1","SUCCESS","Type: REG_SZ, Length: 24, Data: msaud32.acm"
"10:57:40.7676966 PM","wmiprvse.exe","2444","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Drivers32","SUCCESS",""
"10:57:40.7677089 PM","wmiprvse.exe","2444","RegOpenKey","HKLM\Software\Microsoft\AudioCompressionManager\DriverCache","SUCCESS","Desired Access: Maximum Allowed"
"10:57:40.7677324 PM","wmiprvse.exe","2444","RegOpenKey","HKLM\SOFTWARE\Microsoft\AudioCompressionManager\DriverCache\msacm.msaudio1","SUCCESS","Desired Access: Maximum Allowed"
"10:57:40.7677547 PM","wmiprvse.exe","2444","RegQueryValue","HKLM\SOFTWARE\Microsoft\AudioCompressionManager\DriverCache\msacm.msaudio1\fdwSupport","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"10:57:40.7677720 PM","wmiprvse.exe","2444","RegQueryValue","HKLM\SOFTWARE\Microsoft\AudioCompressionManager\DriverCache\msacm.msaudio1\cFormatTags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 3"
"10:57:40.7677894 PM","wmiprvse.exe","2444","RegQueryValue","HKLM\SOFTWARE\Microsoft\AudioCompressionManager\DriverCache\msacm.msaudio1\aFormatTagCache","SUCCESS","Type: REG_BINARY, Length: 24, Data: 01 00 00 00 12 00 00 00 60 01 00 00 16 00 00 00"
"10:57:40.7678139 PM","wmiprvse.exe","2444","RegQueryValue","HKLM\SOFTWARE\Microsoft\AudioCompressionManager\DriverCache\msacm.msaudio1\cFilterTags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"10:57:40.7678464 PM","wmiprvse.exe","2444","RegCloseKey","HKLM\SOFTWARE\Microsoft\AudioCompressionManager\DriverCache\msacm.msaudio1","SUCCESS",""
"10:57:40.7678721 PM","wmiprvse.exe","2444","RegCloseKey","HKLM\SOFTWARE\Microsoft\AudioCompressionManager\DriverCache","SUCCESS",""
"10:57:40.7678852 PM","wmiprvse.exe","2444","RegQueryKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Drivers32","BUFFER OVERFLOW","Query: Basic, Length: 24"
"10:57:40.7679028 PM","wmiprvse.exe","2444","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Drivers32\msacm.sl_anet","BUFFER OVERFLOW","Length: 16"
"10:57:40.7679215 PM","wmiprvse.exe","2444","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Drivers32\msacm.sl_anet","SUCCESS","Type: REG_SZ, Length: 24, Data: sl_anet.acm"
"10:57:40.7679545 PM","wmiprvse.exe","2444","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Drivers32","SUCCESS",""
"10:57:40.7679670 PM","wmiprvse.exe","2444","RegOpenKey","HKLM\Software\Microsoft\AudioCompressionManager\DriverCache","SUCCESS","Desired Access: Maximum Allowed"
"10:57:40.7679899 PM","wmiprvse.exe","2444","RegOpenKey","HKLM\SOFTWARE\Microsoft\AudioCompressionManager\DriverCache\msacm.sl_anet","SUCCESS","Desired Access: Maximum Allowed"
"10:57:40.7680123 PM","wmiprvse.exe","2444","RegQueryValue","HKLM\SOFTWARE\Microsoft\AudioCompressionManager\DriverCache\msacm.sl_anet\fdwSupport","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"10:57:40.7680293 PM","wmiprvse.exe","2444","RegQueryValue","HKLM\SOFTWARE\Microsoft\AudioCompressionManager\DriverCache\msacm.sl_anet\cFormatTags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 2"
"10:57:40.7680500 PM","wmiprvse.exe","2444","RegQueryValue","HKLM\SOFTWARE\Microsoft\AudioCompressionManager\DriverCache\msacm.sl_anet\aFormatTagCache","SUCCESS","Type: REG_BINARY, Length: 16, Data: 01 00 00 00 10 00 00 00 30 01 00 00 16 00 00 00"
"10:57:40.7680679 PM","wmiprvse.exe","2444","RegQueryValue","HKLM\SOFTWARE\Microsoft\AudioCompressionManager\DriverCache\msacm.sl_anet\cFilterTags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"10:57:40.7681003 PM","wmiprvse.exe","2444","RegCloseKey","HKLM\SOFTWARE\Microsoft\AudioCompressionManager\DriverCache\msacm.sl_anet","SUCCESS",""
"10:57:40.7681257 PM","wmiprvse.exe","2444","RegCloseKey","HKLM\SOFTWARE\Microsoft\AudioCompressionManager\DriverCache","SUCCESS",""
"10:57:40.7681391 PM","wmiprvse.exe","2444","RegQueryKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Drivers32","BUFFER OVERFLOW","Query: Basic, Length: 24"
"10:57:40.7681567 PM","wmiprvse.exe","2444","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Drivers32\msacm.iac2","BUFFER OVERFLOW","Length: 16"
"10:57:40.7681757 PM","wmiprvse.exe","2444","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Drivers32\msacm.iac2","SUCCESS","Type: REG_SZ, Length: 64, Data: C:\WINDOWS\system32\iac25_32.ax"
"10:57:40.7682090 PM","wmiprvse.exe","2444","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Drivers32","SUCCESS",""
"10:57:40.7682914 PM","wmiprvse.exe","2444","RegOpenKey","HKLM\Software\Microsoft\AudioCompressionManager\DriverCache","SUCCESS","Desired Access: Maximum Allowed"
"10:57:40.7683157 PM","wmiprvse.exe","2444","RegOpenKey","HKLM\SOFTWARE\Microsoft\AudioCompressionManager\DriverCache\msacm.iac2","SUCCESS","Desired Access: Maximum Allowed"
"10:57:40.7683389 PM","wmiprvse.exe","2444","RegQueryValue","HKLM\SOFTWARE\Microsoft\AudioCompressionManager\DriverCache\msacm.iac2\fdwSupport","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"10:57:40.7683568 PM","wmiprvse.exe","2444","RegQueryValue","HKLM\SOFTWARE\Microsoft\AudioCompressionManager\DriverCache\msacm.iac2\cFormatTags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 2"
"10:57:40.7683975 PM","wmiprvse.exe","2444","RegQueryValue","HKLM\SOFTWARE\Microsoft\AudioCompressionManager\DriverCache\msacm.iac2\aFormatTagCache","SUCCESS","Type: REG_BINARY, Length: 16, Data: 01 00 00 00 10 00 00 00 02 04 00 00 14 00 00 00"
"10:57:40.7686322 PM","wmiprvse.exe","2444","RegQueryValue","HKLM\SOFTWARE\Microsoft\AudioCompressionManager\DriverCache\msacm.iac2\cFilterTags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"10:57:40.7687085 PM","wmiprvse.exe","2444","RegCloseKey","HKLM\SOFTWARE\Microsoft\AudioCompressionManager\DriverCache\msacm.iac2","SUCCESS",""
"10:57:40.7718226 PM","wmiprvse.exe","2444","RegCloseKey","HKLM\SOFTWARE\Microsoft\AudioCompressionManager\DriverCache","SUCCESS",""
"10:57:40.7718399 PM","wmiprvse.exe","2444","RegQueryKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Drivers32","BUFFER OVERFLOW","Query: Basic, Length: 24"
"10:57:40.7718597 PM","wmiprvse.exe","2444","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Drivers32\msacm.l3acm","BUFFER OVERFLOW","Length: 16"
"10:57:40.7718812 PM","wmiprvse.exe","2444","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Drivers32\msacm.l3acm","SUCCESS","Type: REG_SZ, Length: 66, Data: C:\WINDOWS\system32\l3codeca.acm"
"10:57:40.7719248 PM","wmiprvse.exe","2444","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Drivers32","SUCCESS",""
"10:57:40.7719404 PM","wmiprvse.exe","2444","RegOpenKey","HKLM\Software\Microsoft\AudioCompressionManager\DriverCache","SUCCESS","Desired Access: Maximum Allowed"
"10:57:40.7719673 PM","wmiprvse.exe","2444","RegOpenKey","HKLM\SOFTWARE\Microsoft\AudioCompressionManager\DriverCache\msacm.l3acm","SUCCESS","Desired Access: Maximum Allowed"
"10:57:40.7719902 PM","wmiprvse.exe","2444","RegQueryValue","HKLM\SOFTWARE\Microsoft\AudioCompressionManager\DriverCache\msacm.l3acm\fdwSupport","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"10:57:40.7720081 PM","wmiprvse.exe","2444","RegQueryValue","HKLM\SOFTWARE\Microsoft\AudioCompressionManager\DriverCache\msacm.l3acm\cFormatTags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 2"
"10:57:40.7720257 PM","wmiprvse.exe","2444","RegQueryValue","HKLM\SOFTWARE\Microsoft\AudioCompressionManager\DriverCache\msacm.l3acm\aFormatTagCache","SUCCESS","Type: REG_BINARY, Length: 16, Data: 01 00 00 00 10 00 00 00 55 00 00 00 1E 00 00 00"
"10:57:40.7720433 PM","wmiprvse.exe","2444","RegQueryValue","HKLM\SOFTWARE\Microsoft\AudioCompressionManager\DriverCache\msacm.l3acm\cFilterTags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"10:57:40.7721368 PM","wmiprvse.exe","2444","RegCloseKey","HKLM\SOFTWARE\Microsoft\AudioCompressionManager\DriverCache\msacm.l3acm","SUCCESS",""
"10:57:40.7721637 PM","wmiprvse.exe","2444","RegCloseKey","HKLM\SOFTWARE\Microsoft\AudioCompressionManager\DriverCache","SUCCESS",""
"10:57:40.7721871 PM","wmiprvse.exe","2444","RegOpenKey","HKU\S-1-5-18","SUCCESS","Desired Access: Maximum Allowed"
"10:57:40.7722137 PM","wmiprvse.exe","2444","RegCreateKey","HKU\.DEFAULT\Software\Microsoft\Multimedia\Audio Compression Manager","SUCCESS","Desired Access: Write"
"10:57:40.7722511 PM","wmiprvse.exe","2444","RegCloseKey","HKU\.DEFAULT","SUCCESS",""
"10:57:40.7722698 PM","wmiprvse.exe","2444","RegCreateKey","HKU\.DEFAULT\Software\Microsoft\Multimedia\Audio Compression Manager\MSACM","SUCCESS","Desired Access: Read/Write"
"10:57:40.7723003 PM","wmiprvse.exe","2444","RegCloseKey","HKU\.DEFAULT\Software\Microsoft\Multimedia\Audio Compression Manager","SUCCESS",""
"10:57:40.7723123 PM","wmiprvse.exe","2444","RegQueryValue","HKU\.DEFAULT\Software\Microsoft\Multimedia\Audio Compression Manager\MSACM\NoPCMConverter","NAME NOT FOUND","Length: 144"
"10:57:40.7723439 PM","wmiprvse.exe","2444","RegCloseKey","HKU\.DEFAULT\Software\Microsoft\Multimedia\Audio Compression Manager\MSACM","SUCCESS",""
"10:57:40.7724495 PM","wmiprvse.exe","2444","RegOpenKey","HKU\S-1-5-18","SUCCESS","Desired Access: Maximum Allowed"
"10:57:40.7724802 PM","wmiprvse.exe","2444","RegOpenKey","HKU\.DEFAULT\Software\Policies\Microsoft\Control Panel\Desktop","NAME NOT FOUND","Desired Access: Read"
"10:57:40.7724995 PM","wmiprvse.exe","2444","RegOpenKey","HKU\.DEFAULT\Control Panel\Desktop","SUCCESS","Desired Access: Read"
"10:57:40.7725296 PM","wmiprvse.exe","2444","RegQueryValue","HKU\.DEFAULT\Control Panel\Desktop\MultiUILanguageId","NAME NOT FOUND","Length: 256"
"10:57:40.7725592 PM","wmiprvse.exe","2444","RegCloseKey","HKU\.DEFAULT\Control Panel\Desktop","SUCCESS",""
"10:57:40.7726791 PM","wmiprvse.exe","2444","RegCloseKey","HKU\.DEFAULT","SUCCESS",""
"10:57:40.7727327 PM","wmiprvse.exe","2444","RegOpenKey","HKU\S-1-5-18","SUCCESS","Desired Access: Maximum Allowed"
"10:57:40.7727556 PM","wmiprvse.exe","2444","RegCreateKey","HKU\.DEFAULT\Software\Microsoft\Multimedia\Audio Compression Manager","SUCCESS","Desired Access: Write"
"10:57:40.7727925 PM","wmiprvse.exe","2444","RegCloseKey","HKU\.DEFAULT","SUCCESS",""
"10:57:40.7728042 PM","wmiprvse.exe","2444","RegCreateKey","HKU\.DEFAULT\Software\Microsoft\Multimedia\Audio Compression Manager\Priority v4.00","SUCCESS","Desired Access: Read/Write"
"10:57:40.7728353 PM","wmiprvse.exe","2444","RegCloseKey","HKU\.DEFAULT\Software\Microsoft\Multimedia\Audio Compression Manager","SUCCESS",""
"10:57:40.7728487 PM","wmiprvse.exe","2444","RegQueryValue","HKU\.DEFAULT\Software\Microsoft\Multimedia\Audio Compression Manager\Priority v4.00\Priority1","NAME NOT FOUND","Length: 144"
"10:57:40.7728878 PM","wmiprvse.exe","2444","RegCloseKey","HKU\.DEFAULT\Software\Microsoft\Multimedia\Audio Compression Manager\Priority v4.00","SUCCESS",""
"10:57:40.7728998 PM","wmiprvse.exe","2444","RegOpenKey","HKLM\System\CurrentControlSet\Control\MediaResources\acm","NAME NOT FOUND","Desired Access: Query Value, Enumerate Sub Keys"
"10:57:40.7729624 PM","wmiprvse.exe","2444","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\Explorer\Performance","NAME NOT FOUND","Desired Access: Maximum Allowed"
"10:57:40.7732216 PM","wmiprvse.exe","2444","RegOpenKey","HKLM\SYSTEM\Setup","SUCCESS","Desired Access: Query Value"
"10:57:40.7732459 PM","wmiprvse.exe","2444","RegQueryValue","HKLM\SYSTEM\Setup\SystemSetupInProgress","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"10:57:40.7732786 PM","wmiprvse.exe","2444","RegCloseKey","HKLM\SYSTEM\Setup","SUCCESS",""
"10:57:40.7733412 PM","wmiprvse.exe","2444","RegOpenKey","HKU\S-1-5-18","SUCCESS","Desired Access: Maximum Allowed"
"10:57:40.7733711 PM","wmiprvse.exe","2444","RegOpenKey","HKU\.DEFAULT\Software\Policies\Microsoft\Control Panel\Desktop","NAME NOT FOUND","Desired Access: Read"
"10:57:40.7733890 PM","wmiprvse.exe","2444","RegOpenKey","HKU\.DEFAULT\Control Panel\Desktop","SUCCESS","Desired Access: Read"
"10:57:40.7734362 PM","wmiprvse.exe","2444","RegQueryValue","HKU\.DEFAULT\Control Panel\Desktop\MultiUILanguageId","NAME NOT FOUND","Length: 256"
"10:57:40.7734624 PM","wmiprvse.exe","2444","RegCloseKey","HKU\.DEFAULT\Control Panel\Desktop","SUCCESS",""
"10:57:40.7735387 PM","wmiprvse.exe","2444","RegCloseKey","HKU\.DEFAULT","SUCCESS",""
"10:57:40.7738452 PM","wmiprvse.exe","2444","CreateFile","C:\WINDOWS\system32\shell32.dll","SUCCESS","Desired Access: Generic Read/Execute, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"10:57:40.7740737 PM","wmiprvse.exe","2444","CreateFileMapping","C:\WINDOWS\system32\shell32.dll","SUCCESS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_READONLY"
"10:57:40.7740913 PM","wmiprvse.exe","2444","QueryStandardInformationFile","C:\WINDOWS\system32\shell32.dll","SUCCESS","AllocationSize: 8,384,512, EndOfFile: 8,384,000, NumberOfLinks: 1, DeletePending: False, Directory: False"
"10:57:40.7741307 PM","wmiprvse.exe","2444","CreateFileMapping","C:\WINDOWS\system32\shell32.dll","SUCCESS","SyncType: SyncTypeOther"
"10:57:40.7744134 PM","wmiprvse.exe","2444","CreateFile","C:\WINDOWS\system32\SHELL32.dll.124.Manifest","NAME NOT FOUND","Desired Access: Generic Read/Execute, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"10:57:40.7747908 PM","wmiprvse.exe","2444","CreateFile","C:\WINDOWS\system32\SHELL32.dll.124.Config","NAME NOT FOUND","Desired Access: Generic Read/Execute, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"10:57:40.7753157 PM","csrss.exe","612","RegQueryValue","HKLM\SYSTEM\Setup\SystemSetupInProgress","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"10:57:40.7758700 PM","csrss.exe","612","CreateFile","C:\WINDOWS\WinSxS\Policies\x86_Policy.6.0.Microsoft.Windows.Common-Controls_6595b64144ccf1df_en-US_580a28ff","NAME NOT FOUND","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, Impersonating: NT AUTHORITY\SYSTEM"
"10:57:40.7760206 PM","csrss.exe","612","CreateFile","C:\WINDOWS\Assembly\GAC\Policy.6.0.Microsoft.Windows.Common-Controls\","PATH NOT FOUND","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, Impersonating: NT AUTHORITY\SYSTEM"
"10:57:40.7763248 PM","csrss.exe","612","QueryOpen","C:\WINDOWS\system32\en-US","NAME NOT FOUND",""
"10:57:40.7766201 PM","csrss.exe","612","QueryOpen","C:\WINDOWS\system32\en","NAME NOT FOUND",""
"10:57:40.7768503 PM","csrss.exe","612","QueryOpen","C:\WINDOWS\system32","SUCCESS","CreationTime: 10/19/2011 1:17:47 PM, LastAccessTime: 12/15/2011 10:57:40 PM, LastWriteTime: 11/9/2011 7:16:09 AM, ChangeTime: 11/9/2011 7:16:09 AM, AllocationSize: 0, EndOfFile: 0, FileAttributes: D"
"10:57:40.7770724 PM","csrss.exe","612","QueryOpen","C:\WINDOWS\system32","SUCCESS","CreationTime: 10/19/2011 1:17:47 PM, LastAccessTime: 12/15/2011 10:57:40 PM, LastWriteTime: 11/9/2011 7:16:09 AM, ChangeTime: 11/9/2011 7:16:09 AM, AllocationSize: 0, EndOfFile: 0, FileAttributes: D"
"10:57:40.7773073 PM","csrss.exe","612","QueryOpen","C:\WINDOWS\WinSxS\Manifests\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.0.0_en-US_f6b1e800.Manifest","NAME NOT FOUND",""
"10:57:40.7773965 PM","csrss.exe","612","QueryOpen","C:\WINDOWS\assembly\GAC\Microsoft.Windows.Common-Controls\6.0.0.0_en-US_6595b64144ccf1df\Microsoft.Windows.Common-Controls.DLL","PATH NOT FOUND",""
"10:57:40.7774755 PM","csrss.exe","612","RegQueryValue","HKLM\SYSTEM\Setup\SystemSetupInProgress","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"10:57:40.7778376 PM","csrss.exe","612","CreateFile","C:\WINDOWS\WinSxS\Policies\x86_Policy.6.0.Microsoft.Windows.Common-Controls_6595b64144ccf1df_en_66c5eee6","NAME NOT FOUND","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, Impersonating: NT AUTHORITY\SYSTEM"
"10:57:40.7779786 PM","csrss.exe","612","CreateFile","C:\WINDOWS\Assembly\GAC\Policy.6.0.Microsoft.Windows.Common-Controls\","PATH NOT FOUND","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, Impersonating: NT AUTHORITY\SYSTEM"
